ref_area,indicator,source,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_TOTAL,2015,3,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_A,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_B,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_C,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_D,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_F,2015,1,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_G,2015,1,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_H,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_I,2015,1,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_K,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_L,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_N,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_P,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_Q,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_R,2015,1,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_T,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_U,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_ISIC4_X,2015,0,,,T13:150_T14:153_I2:1653,
AND,INJ_NFTL_ECO_NB,EA:98,ECO_AGGREGATE_TOTAL,2015,3,,,T13:150_T14:153_I2:1653,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_TOTAL,1994,1725,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_B,1994,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_C,1994,16,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_D,1994,213,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_E,1994,240,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_F,1994,666,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_H,1994,403,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_J,1994,162,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_O,1994,25,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_AGGREGATE_TOTAL,1994,1725,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_TOTAL,1995,2137,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_A,1995,66,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_B,1995,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_C,1995,35,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_D,1995,125,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_E,1995,136,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_F,1995,729,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_G,1995,258,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_H,1995,386,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_I,1995,102,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_J,1995,20,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_K,1995,54,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_N,1995,87,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_O,1995,128,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_X,1995,11,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_AGGREGATE_TOTAL,1995,2137,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_TOTAL,1996,1934,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_A,1996,15,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_B,1996,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_C,1996,13,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_D,1996,122,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_E,1996,121,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_F,1996,563,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_G,1996,295,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_H,1996,258,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_I,1996,213,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_J,1996,45,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_K,1996,65,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_N,1996,64,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_O,1996,106,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_X,1996,54,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_AGGREGATE_TOTAL,1996,1934,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_TOTAL,1997,1614,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_A,1997,21,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_B,1997,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_C,1997,13,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_D,1997,76,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_E,1997,147,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_F,1997,422,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_G,1997,271,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_H,1997,212,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_I,1997,143,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_J,1997,20,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_K,1997,53,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_N,1997,74,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_O,1997,112,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_X,1997,50,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_AGGREGATE_TOTAL,1997,1614,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_TOTAL,1998,1321,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_A,1998,9,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_B,1998,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_C,1998,74,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_D,1998,96,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_E,1998,46,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_F,1998,315,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_G,1998,178,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_H,1998,234,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_I,1998,91,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_J,1998,10,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_K,1998,206,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_N,1998,54,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_O,1998,8,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_X,1998,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_AGGREGATE_TOTAL,1998,1321,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_TOTAL,1999,1420,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_A,1999,7,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_B,1999,3,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_C,1999,2,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_D,1999,172,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_E,1999,73,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_F,1999,300,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_G,1999,240,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_H,1999,240,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_I,1999,120,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_J,1999,14,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_K,1999,43,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_N,1999,62,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_O,1999,127,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_ISIC3_X,1999,0,,,T13:149,
ANT,INJ_NFTL_ECO_NB,FA:854,ECO_AGGREGATE_TOTAL,1999,1420,,,T13:149,
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,1997,309268,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,1997,19547,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,1997,2008,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,1997,120465,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,1997,3267,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,1997,43008,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,1997,36941,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,1997,23406,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,1997,15542,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,1997,44218,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,1997,866,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,1997,309268,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,1998,325019,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,1998,20210,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,1998,1775,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,1998,113729,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,1998,3192,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,1998,43578,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,1998,44190,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,1998,25392,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,1998,17498,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,1998,54512,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,1998,943,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,1998,325019,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,1999,399552,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,1999,26990,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,1999,2109,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,1999,126634,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,1999,4254,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,1999,56286,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,1999,55841,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,1999,31196,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,1999,21328,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,1999,74094,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,1999,820,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,1999,399552,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2000,381266,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2000,25194,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2000,1851,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2000,106046,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2000,4003,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2000,39558,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2000,58911,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2000,33161,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2000,25200,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2000,86741,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2000,601,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2000,381266,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2002,278634,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2002,23335,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2002,1360,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2002,68093,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2002,3449,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2002,14816,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2002,43171,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2002,28147,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2002,20588,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2002,75373,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2002,302,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2002,278634,,,T13:149_I11:266,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2003,342889,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2003,28154,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2003,1746,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2003,89952,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2003,3527,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2003,24697,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2003,50814,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2003,30900,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2003,25718,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2003,86836,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2003,302,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2003,342889,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2004,429428,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2004,34033,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2004,2156,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2004,113128,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2004,3563,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2004,40424,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2004,63250,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2004,34718,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2004,34106,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2004,103712,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2004,338,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2004,429428,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2005,488805,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2005,35413,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2005,2506,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2005,123085,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2005,3663,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2005,57759,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2005,71272,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2005,37593,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2005,39799,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2005,117258,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2005,316,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2005,488805,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2006,538630,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2006,38322,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2006,2763,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2006,128256,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2006,3605,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2006,73404,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2006,80255,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2006,41101,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2006,43722,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2006,126801,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2006,283,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2006,538630,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_TOTAL,2007,597682,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_1,2007,37822,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_2,2007,3322,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_3,2007,139159,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_4,2007,3638,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_5,2007,83129,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_6,2007,87907,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_7,2007,45607,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_8,2007,52938,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_9,2007,143722,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_ISIC2_0,2007,260,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FA:865,ECO_AGGREGATE_TOTAL,2007,597682,,,T13:149,S3:26
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_ISIC4_TOTAL,2009,572031,,,T13:149_T14:154_I2:1681,
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2009,572031,,,T13:149_T14:154_I2:1681,
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_ISIC4_TOTAL,2010,568162,,,T13:149_T14:154_I2:1681,
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2010,568162,,,T13:149_T14:154_I2:1681,
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2011,466086,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_AGR,2011,31964,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_MAN,2011,105529,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_CON,2011,58313,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_MEL,2011,6238,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_MKT,2011,142831,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2011,119067,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_X,2011,2144,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2012,441113,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_AGR,2012,30270,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_MAN,2012,99729,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_CON,2012,49717,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_MEL,2012,6475,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_MKT,2012,137148,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_PUB,2012,117084,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_X,2012,690,,,T13:149_T14:154_I2:1681,S9:259
ARG,INJ_NFTL_ECO_NB,FX:154,ECO_AGGREGATE_TOTAL,2014,421080,,,T13:149_T14:154_I2:1681,S9:259
